Date,Open,High,Low,Close,SP,Chg,%Chg,Vol,OI,Series,Expiration,Day to expire,ATM premium,+/-1 OTM premium,atr,tr,atm_tv
2021-03-08,964.0,969.5,952.0,954.0,954.5,-2.5,-0.0026,170254.0,282839.0,H21,2021-03-30,22d,38.4,20.1,15.242857142857133,17.5,34.4
2021-03-09,958.5,960.5,949.2,959.5,959.2,4.7,0.0049,159401.0,277926.0,H21,2021-03-30,21d,35.9,18.1,15.514285714285702,11.299999999999955,26.4
2021-03-10,957.0,975.6,955.3,970.7,970.9,11.7,0.0122,170374.0,279124.0,H21,2021-03-30,20d,33.7,16.7,16.242857142857133,20.300000000000068,29.40000000000005
2021-03-11,976.4,984.9,973.0,977.3,977.1,6.2,0.0064,138963.0,277344.0,H21,2021-03-30,19d,33.0,15.8,16.44285714285714,11.899999999999977,30.700000000000045
2021-03-12,977.1,983.5,966.9,973.9,973.8,-3.3,-0.0034,167381.0,281643.0,H21,2021-03-30,18d,30.9,14.3,17.02857142857143,16.600000000000023,29.799999999999976
2021-03-15,977.9,978.5,963.3,969.0,968.9,-4.9,-0.01,151630.0,263436.0,H21,2021-03-30,15d,30.7,13.3,16.657142857142862,15.200000000000045,24.7
2021-03-16,967.5,973.0,960.5,963.0,963.5,-5.4,-0.0056,149642.0,265544.0,H21,2021-03-30,14d,28.9,11.1,16.278571428571436,12.5,16.9
2021-03-17,960.7,971.0,958.5,965.6,965.5,2.0,0.0021,152961.0,249983.0,H21,2021-03-30,13d,27.9,10.3,16.04285714285715,12.5,18.50000000000002
2021-03-18,975.0,978.3,963.0,966.0,966.6,1.1,0.0011,170319.0,245313.0,H21,2021-03-30,12d,23.2,8.2,16.08571428571429,15.299999999999955,14.2
2021-03-19,957.1,961.2,953.0,958.0,958.1,-8.5,-0.0088,153126.0,239026.0,H21,2021-03-30,11d,22.7,7.3,15.57142857142858,8.200000000000045,14.7
2021-03-22,953.1,963.0,950.5,956.8,957.1,-1.0,-0.0,128971.0,236734.0,H21,2021-03-30,8d,19.3,5.6,16.014285714285716,12.5,12.500000000000046
2021-03-23,958.6,962.7,954.0,958.4,958.4,1.3,0.0014,115863.0,233129.0,H21,2021-03-30,7d,17.8,4.7,14.32142857142858,8.700000000000045,9.400000000000023
2021-03-24,953.0,961.8,949.8,961.5,960.8,2.4,0.0025,124609.0,229560.0,H21,2021-03-30,6d,18.7,3.8,14.350000000000014,12.0,7.199999999999999
2021-03-25,961.1,968.0,958.4,958.4,959.0,-1.8,-0.0019,168934.0,224417.0,H21,2021-03-30,5d,17.4,3.4,13.15000000000001,9.600000000000023,9.000000000000021
2021-03-26,960.5,970.0,957.5,962.2,962.7,3.7,0.0039,183409.0,183490.0,H21,2021-03-30,4d,17.4,3.4,12.792857142857153,12.5,5.199999999999953
2021-03-29,966.3,973.3,965.3,969.5,969.2,6.5,0.0068,106773.0,88198.0,H21,2021-03-30,1d,11.2,0.7,12.55714285714287,8.0,5.699999999999999
2021-03-30,973.0,975.3,968.3,973.6,973.64,4.44,0.0046,39361.0,48955.0,H21,2021-03-30,0ms,2.0,0.3,11.607142857142865,7.0,0.6000000000000227
2021-03-31,967.5,969.8,964.5,964.7,965.1,-2.9,-0.0,105194.0,261833.0,M21,2021-06-29,90d,56.9,36.9,11.135714285714291,5.2999999999999545,46.600000000000044
2021-04-01,967.0,973.5,965.6,969.0,969.0,3.9,0.0,117927.0,264589.0,M21,2021-06-29,89d,53.3,33.6,10.514285714285718,7.899999999999977,47.3
2021-04-02,972.0,974.8,969.0,971.4,971.7,2.7,0.0028,75892.0,264826.0,M21,2021-06-29,88d,50.1,30.4,9.84285714285714,5.7999999999999545,46.49999999999998
2021-04-05,972.5,972.9,956.7,962.0,961.8,-9.9,-0.0102,150221.0,263101.0,M21,2021-06-29,85d,52.7,30.9,10.107142857142849,16.199999999999932,40.7
2021-04-07,954.8,957.9,944.8,944.9,945.5,-16.3,-0.0169,172067.0,274906.0,M21,2021-06-29,83d,52.5,32.3,10.149999999999993,13.100000000000023,47.39999999999998
2021-04-08,945.0,949.0,942.5,945.4,945.0,-0.5,-0.0005,123338.0,278164.0,M21,2021-06-29,82d,52.2,31.5,9.521428571428569,6.5,47.59999999999998
2021-04-09,942.0,956.1,942.0,950.4,950.6,5.6,0.0059,155918.0,285627.0,M21,2021-06-29,81d,50.1,30.1,9.942857142857138,14.100000000000023,49.700000000000024
2021-04-12,947.0,948.4,934.6,938.9,939.3,-11.3,-0.0119,162627.0,279256.0,M21,2021-06-29,78d,51.5,32.9,10.035714285714278,13.799999999999955,40.39999999999998
2021-04-16,937.0,944.1,934.5,942.5,942.8,3.5,0.0037,157506.0,292076.0,M21,2021-06-29,74d,50.4,31.5,10.09999999999999,9.600000000000023,42.9
2021-04-19,945.5,957.4,943.6,954.9,954.9,12.1,0.0128,161105.0,298244.0,M21,2021-06-29,71d,47.5,29.0,10.228571428571415,13.799999999999955,42.60000000000002
2021-04-20,953.9,959.8,952.1,959.1,959.0,4.1,0.0043,130893.0,293084.0,M21,2021-06-29,70d,46.4,27.3,10.092857142857124,7.699999999999932,37.299999999999976
2021-04-21,955.0,959.4,953.7,956.1,956.9,-2.1,-0.0022,122749.0,296100.0,M21,2021-06-29,69d,45.6,26.6,9.607142857142833,5.699999999999932,39.49999999999998
2021-04-22,959.5,960.8,945.1,949.0,949.1,-7.8,-0.0082,168668.0,294640.0,M21,2021-06-29,68d,45.4,25.7,10.157142857142828,15.699999999999932,44.4
2021-04-23,944.2,944.7,936.4,937.3,937.9,-11.2,-0.0118,142469.0,303527.0,M21,2021-06-29,67d,47.9,27.9,10.249999999999975,8.300000000000068,35.600000000000044
2021-04-26,935.5,943.0,933.2,940.0,940.0,2.1,0.0022,132829.0,305345.0,M21,2021-06-29,64d,45.0,26.0,10.571428571428546,9.799999999999955,35.0
2021-04-27,941.0,945.5,936.1,939.1,938.8,-1.2,-0.0013,143121.0,303442.0,M21,2021-06-29,63d,43.5,25.6,10.678571428571404,9.399999999999977,32.60000000000002
2021-04-28,942.0,952.6,941.4,949.6,949.0,10.2,0.0109,158082.0,302202.0,M21,2021-06-29,62d,43.6,24.3,11.064285714285697,11.200000000000045,43.200000000000024
2021-04-29,954.7,965.0,953.7,963.2,962.5,13.5,0.0142,160771.0,308741.0,M21,2021-06-29,61d,43.1,23.9,10.714285714285698,11.299999999999955,31.300000000000047
2021-04-30,960.5,962.3,953.2,955.7,955.5,-7.0,-0.0073,139561.0,302000.0,M21,2021-06-29,60d,41.7,23.1,10.428571428571404,9.099999999999909,35.99999999999996
2021-05-05,952.0,952.9,918.3,918.3,919.2,-36.3,-0.04,363156.0,364212.0,M21,2021-06-29,55d,48.5,29.8,12.435714285714264,34.60000000000002,41.799999999999955
2021-05-06,922.5,945.3,921.3,940.0,939.8,20.6,0.0224,268463.0,327671.0,M21,2021-06-29,54d,45.7,27.1,13.14285714285712,24.0,35.7
2021-05-07,944.9,956.7,944.6,954.7,954.5,14.7,0.0156,208606.0,312620.0,M21,2021-06-29,53d,44.8,27.0,13.021428571428553,12.100000000000023,40.09999999999995
2021-05-10,961.4,965.0,947.0,958.0,957.7,3.2,0.0034,187171.0,301359.0,M21,2021-06-29,50d,46.2,27.3,13.62142857142855,18.0,38.2
2021-05-11,947.3,957.0,945.2,956.9,956.2,-1.5,-0.0016,199193.0,299155.0,M21,2021-06-29,49d,47.0,27.4,13.478571428571408,11.799999999999955,40.10000000000002
2021-05-12,954.0,954.7,940.0,949.1,949.5,-6.7,-0.01,240141.0,297099.0,M21,2021-06-29,48d,44.6,26.0,13.978571428571415,14.700000000000045,43.700000000000024
2021-05-13,939.0,939.9,906.3,930.5,930.5,-19.0,-0.02,332972.0,315455.0,M21,2021-06-29,47d,54.9,34.9,15.971428571428564,33.60000000000002,49.4
2021-05-14,941.5,942.0,923.7,935.0,935.2,4.7,0.0051,253525.0,314282.0,M21,2021-06-29,46d,56.8,35.0,16.15714285714285,18.299999999999955,46.8
2021-05-17,929.5,939.9,925.0,934.8,935.0,-0.2,-0.0002,198434.0,306013.0,M21,2021-06-29,43d,56.7,35.3,16.628571428571416,14.899999999999977,46.90000000000005
2021-05-18,941.1,949.8,940.7,947.3,947.2,12.2,0.01,150002.0,300559.0,M21,2021-06-29,42d,45.0,27.3,16.578571428571415,9.099999999999909,42.299999999999955
2021-05-19,942.5,945.4,938.4,941.1,941.1,-6.1,-0.0064,145488.0,294080.0,M21,2021-06-29,41d,44.6,26.6,16.407142857142844,7.0,35.700000000000024
2021-05-20,941.0,944.9,934.7,935.9,935.9,-5.2,-0.0055,171488.0,292847.0,M21,2021-06-29,40d,44.4,26.0,16.335714285714264,10.199999999999932,33.50000000000002
2021-05-21,938.8,940.8,932.0,937.8,937.9,2.0,0.0021,151621.0,286726.0,M21,2021-06-29,39d,43.8,24.6,16.157142857142837,8.799999999999955,31.59999999999995
2021-05-24,936.0,938.8,933.2,934.5,934.4,-3.5,-0.0037,111032.0,292689.0,M21,2021-06-29,36d,44.1,24.2,15.907142857142835,5.599999999999909,34.6
2021-05-25,941.5,948.0,939.7,945.0,944.7,10.3,0.01,160442.0,295737.0,M21,2021-06-29,35d,39.6,21.1,14.028571428571402,8.299999999999955,34.6
2021-05-27,943.1,960.0,943.1,952.8,952.8,8.1,0.0086,204772.0,307477.0,M21,2021-06-29,33d,37.0,18.8,13.521428571428544,16.899999999999977,34.200000000000045
2021-05-28,959.2,964.5,954.7,957.3,957.1,4.3,0.0045,154730.0,301745.0,M21,2021-06-29,32d,36.2,17.5,13.357142857142824,9.799999999999955,28.90000000000005
2021-05-31,958.0,961.5,951.6,961.4,961.3,4.2,0.0044,135320.0,305052.0,M21,2021-06-29,29d,36.1,17.4,12.778571428571395,9.899999999999977,24.700000000000024
2021-06-01,963.0,983.8,962.8,981.7,981.1,19.8,0.0206,196724.0,314719.0,M21,2021-06-29,28d,35.2,17.7,13.435714285714255,21.0,28.499999999999957
2021-06-02,984.5,984.9,974.1,978.3,978.4,-2.7,-0.0028,164771.0,313828.0,M21,2021-06-29,27d,32.2,15.1,13.15714285714282,10.799999999999955,28.90000000000005
2021-06-04,974.2,977.5,969.2,970.5,969.9,-8.5,-0.0087,149125.0,309466.0,M21,2021-06-29,25d,31.0,14.4,11.349999999999957,8.299999999999955,26.5
2021-06-07,971.0,980.2,969.6,970.5,970.7,0.8,0.0008,151599.0,302368.0,M21,2021-06-29,22d,30.5,12.9,10.799999999999963,10.600000000000023,26.0
2021-06-08,970.3,973.5,965.7,969.4,969.6,-1.1,-0.0011,144424.0,308476.0,M21,2021-06-29,21d,26.5,11.4,10.292857142857104,7.7999999999999545,20.899999999999977
2021-06-09,972.0,982.0,971.2,978.4,978.2,8.6,0.0089,144231.0,300600.0,M21,2021-06-29,20d,24.5,9.5,10.414285714285679,10.799999999999955,21.100000000000023
2021-06-11,984.0,990.6,981.1,990.4,989.9,9.0,0.0092,130624.0,300287.0,M21,2021-06-29,18d,25.4,9.2,10.592857142857108,9.5,15.799999999999976
2021-06-14,994.3,995.2,984.1,987.4,987.6,-2.3,-0.0023,117233.0,300744.0,M21,2021-06-29,15d,23.2,7.9,10.657142857142828,11.100000000000023,10.800000000000022
2021-06-15,986.8,986.9,976.6,979.3,979.5,-8.1,-0.0082,139806.0,302500.0,M21,2021-06-29,14d,21.1,6.9,10.764285714285686,10.299999999999955,16.800000000000047
2021-06-16,979.4,982.4,975.0,978.1,978.3,-1.2,-0.0012,115417.0,306560.0,M21,2021-06-29,13d,21.2,6.0,10.89285714285712,7.399999999999977,18.099999999999977
2021-06-17,974.1,979.8,970.5,971.9,972.0,-6.3,-0.0064,137031.0,302626.0,M21,2021-06-29,12d,19.2,5.8,10.96428571428569,9.299999999999955,16.099999999999977
2021-06-18,973.9,974.0,964.2,970.2,970.7,-1.3,-0.0013,152558.0,298752.0,M21,2021-06-29,11d,17.6,4.2,10.45714285714283,9.799999999999955,12.800000000000047
2021-06-21,958.0,964.3,952.9,960.1,960.3,-10.4,-0.0107,151660.0,292633.0,M21,2021-06-29,8d,20.8,5.4,10.571428571428546,11.399999999999977,10.699999999999978
2021-06-22,965.0,968.2,960.1,960.4,960.7,0.4,0.0004,110291.0,287158.0,M21,2021-06-29,7d,19.8,4.2,10.442857142857122,8.100000000000023,9.400000000000023
2021-06-23,965.0,967.7,957.5,958.1,958.4,-2.3,-0.0024,146931.0,277605.0,M21,2021-06-29,6d,17.3,2.9,9.671428571428553,10.200000000000045,9.199999999999978
2021-06-24,957.0,957.0,947.3,955.0,955.4,-3.0,-0.0031,198083.0,284193.0,M21,2021-06-29,5d,14.5,2.5,9.592857142857131,9.700000000000045,9.5
2021-06-25,957.0,960.6,950.7,954.5,954.4,-1.0,-0.0,198643.0,234043.0,M21,2021-06-29,4d,13.4,1.3,9.707142857142847,9.899999999999977,8.9
2021-06-28,948.0,953.0,945.3,951.0,951.0,-3.4,-0.0036,137655.0,125529.0,M21,2021-06-29,1d,7.9,0.5,9.499999999999991,7.7000000000000455,6.9
2021-06-29,952.0,965.0,949.0,955.3,955.21,4.21,0.0044,47111.0,51204.0,M21,2021-06-29,0ms,5.1,0.2,10.08571428571428,16.0,-0.19999999999995488
2021-06-30,952.2,956.0,945.0,947.1,947.5,-5.4,-0.0057,150981.0,315448.0,U21,2021-09-29,91d,48.2,28.5,10.099999999999998,11.0,45.300000000000026
2021-07-01,948.0,955.0,945.2,951.6,951.1,3.6,0.0038,141586.0,315117.0,U21,2021-09-29,90d,48.0,27.8,10.121428571428567,9.799999999999955,46.39999999999998
2021-07-02,951.2,951.6,940.3,943.3,943.5,-7.6,-0.01,174160.0,326168.0,U21,2021-09-29,89d,46.6,26.7,10.135714285714284,11.300000000000068,39.899999999999956
2021-07-05,943.2,946.0,939.9,944.8,944.8,1.3,0.0014,110774.0,318562.0,U21,2021-09-29,86d,46.8,27.3,9.835714285714289,6.100000000000023,41.59999999999995
2021-07-06,947.3,952.0,947.3,949.4,949.2,4.4,0.0047,128051.0,322554.0,U21,2021-09-29,85d,44.8,25.0,9.642857142857151,4.7000000000000455,44.199999999999974
2021-07-07,945.1,947.4,940.3,941.3,941.4,-7.8,-0.0082,148284.0,325686.0,U21,2021-09-29,84d,45.8,25.8,9.485714285714298,7.100000000000023,37.09999999999995
2021-07-08,933.3,934.7,920.5,925.3,925.3,-16.1,-0.0171,188894.0,339529.0,U21,2021-09-29,83d,48.6,28.8,9.80000000000002,14.200000000000045,48.30000000000005
2021-07-09,921.9,930.4,920.5,930.0,929.9,4.6,0.01,177313.0,335925.0,U21,2021-09-29,82d,49.7,29.7,9.692857142857163,9.899999999999977,44.7
2021-07-12,933.0,933.6,924.1,926.0,926.0,-3.9,-0.0042,121888.0,337322.0,U21,2021-09-29,79d,48.2,28.9,9.79285714285716,9.5,47.2
2021-07-13,929.9,939.5,929.6,937.3,937.3,11.3,0.0122,166433.0,343298.0,U21,2021-09-29,78d,48.5,28.3,9.771428571428585,9.899999999999977,36.200000000000045
2021-07-14,935.5,938.6,932.1,936.1,936.1,-1.2,-0.0013,145788.0,337077.0,U21,2021-09-29,77d,47.5,28.0,9.542857142857153,6.5,36.39999999999998
2021-07-15,937.0,938.6,933.7,934.5,934.9,-1.2,-0.0013,132895.0,336028.0,U21,2021-09-29,76d,46.2,26.9,9.185714285714296,4.899999999999977,36.7
2021-07-16,932.7,936.0,928.5,935.3,935.2,0.3,0.0003,147975.0,335706.0,U21,2021-09-29,75d,44.7,25.5,9.171428571428578,7.5,34.40000000000005
2021-07-19,922.0,925.5,919.4,922.4,922.3,-12.9,-0.0138,146973.0,341434.0,U21,2021-09-29,72d,44.4,26.2,8.464285714285722,6.100000000000023,41.799999999999976
2021-07-20,920.0,921.6,911.2,914.6,914.6,-7.7,-0.0083,186448.0,346854.0,U21,2021-09-29,71d,47.8,27.8,8.421428571428578,10.399999999999977,37.40000000000002
2021-07-21,915.0,918.4,912.2,916.1,916.3,1.7,0.0019,144448.0,345075.0,U21,2021-09-29,70d,45.9,26.5,8.16428571428572,6.199999999999932,37.00000000000002
2021-07-22,920.4,924.5,920.3,923.9,923.8,7.5,0.0082,127942.0,340268.0,U21,2021-09-29,69d,43.8,25.2,7.65714285714286,4.2000000000000455,42.699999999999974
2021-07-23,922.0,922.0,915.2,917.0,917.5,-6.3,-0.0068,136771.0,324681.0,U21,2021-09-29,68d,43.1,25.0,7.7071428571428555,6.7999999999999545,35.1
2021-07-27,915.0,916.6,907.5,910.6,911.0,-6.5,-0.0071,147142.0,327064.0,U21,2021-09-29,64d,46.6,26.7,8.021428571428569,9.100000000000023,35.99999999999998
2021-07-29,910.0,916.0,909.1,915.0,914.9,3.9,0.0043,145775.0,325694.0,U21,2021-09-29,62d,42.5,24.1,8.007142857142851,6.899999999999977,32.5
2021-07-30,913.9,913.9,903.3,905.8,906.1,-8.8,-0.0096,190629.0,321634.0,U21,2021-09-29,61d,43.9,25.4,7.749999999999992,10.600000000000023,38.100000000000044
2021-08-02,905.5,910.3,901.8,910.2,910.0,3.9,0.0043,143536.0,326892.0,U21,2021-09-29,58d,44.2,25.9,7.649999999999993,8.5,33.99999999999996
2021-08-03,906.5,915.3,906.0,914.5,914.6,4.6,0.0051,144640.0,330113.0,U21,2021-09-29,57d,41.8,23.3,7.635714285714276,9.299999999999955,31.299999999999997
2021-08-04,914.2,920.5,910.9,918.9,918.9,4.3,0.0047,164700.0,327159.0,U21,2021-09-29,56d,41.0,22.3,7.614285714285708,9.600000000000023,34.89999999999998
2021-08-05,917.0,918.7,904.8,907.0,907.2,-11.7,-0.0127,221384.0,327475.0,U21,2021-09-29,55d,40.8,22.4,8.142857142857142,13.900000000000091,33.8
2021-08-06,908.0,908.9,896.2,900.2,900.4,-6.8,-0.0075,201856.0,328525.0,U21,2021-09-29,54d,40.5,22.1,8.699999999999998,12.699999999999932,40.299999999999955
2021-08-09,903.8,917.3,903.0,914.8,914.7,14.3,0.0159,197826.0,339980.0,U21,2021-09-29,51d,39.6,20.8,9.18571428571428,14.299999999999955,29.399999999999956
2021-08-10,914.0,919.3,911.0,913.3,913.5,-1.2,-0.0013,176142.0,334128.0,U21,2021-09-29,50d,38.5,20.0,9.342857142857131,8.299999999999955,26.799999999999955
2021-08-11,916.4,921.7,908.0,910.9,910.7,-2.8,-0.0031,228949.0,343557.0,U21,2021-09-29,49d,38.4,19.8,9.578571428571422,13.700000000000045,27.50000000000002
2021-08-13,909.0,914.0,905.3,913.2,913.1,2.4,0.0026,210519.0,356392.0,U21,2021-09-29,47d,37.6,18.4,9.757142857142858,8.700000000000045,25.800000000000047
2021-08-16,909.8,918.7,905.4,917.8,917.7,4.6,0.01,212181.0,354356.0,U21,2021-09-29,44d,36.0,17.4,10.40714285714286,13.300000000000068,28.799999999999955
2021-08-17,919.9,924.5,914.0,924.4,924.2,6.5,0.0071,190259.0,359403.0,U21,2021-09-29,43d,35.1,17.3,10.671428571428578,10.5,34.49999999999998
2021-08-18,924.0,928.5,922.0,926.0,926.1,1.9,0.0021,164864.0,363601.0,U21,2021-09-29,42d,34.2,15.7,10.485714285714291,6.5,33.2
2021-08-19,921.2,924.5,918.6,920.7,920.9,-5.2,-0.0056,181546.0,370900.0,U21,2021-09-29,41d,34.0,15.9,10.41428571428572,5.899999999999977,29.700000000000045
2021-08-20,922.8,925.8,919.6,925.1,924.9,4.0,0.0043,170538.0,382126.0,U21,2021-09-29,40d,31.2,14.5,10.099999999999998,6.199999999999932,31.099999999999977
2021-08-23,934.0,951.8,933.3,948.6,949.2,24.3,0.0263,246310.0,376616.0,U21,2021-09-29,37d,28.8,12.6,10.814285714285713,18.5,27.400000000000023
2021-08-24,955.0,960.7,951.0,954.0,953.8,4.6,0.0048,201129.0,363909.0,U21,2021-09-29,36d,25.6,12.1,10.842857142857147,9.700000000000045,21.6
2021-08-25,954.0,962.8,952.8,961.1,960.9,7.1,0.0074,187874.0,359213.0,U21,2021-09-29,35d,30.1,12.1,10.871428571428575,10.0,18.99999999999998
2021-08-26,959.1,961.5,955.5,960.0,960.0,-0.9,-0.0009,139515.0,354841.0,U21,2021-09-29,34d,29.9,12.0,10.307142857142853,6.0,19.9
2021-08-27,961.7,970.3,957.7,967.4,966.3,6.3,0.0066,182621.0,339698.0,U21,2021-09-29,33d,29.8,13.4,10.299999999999995,12.599999999999909,22.199999999999978
2021-08-30,972.0,986.8,971.4,984.3,983.9,17.6,0.0182,171585.0,336633.0,U21,2021-09-29,30d,31.5,13.6,10.378571428571425,15.399999999999977,22.200000000000045
2021-08-31,980.0,991.0,979.3,984.8,984.8,0.9,0.0009,196145.0,341894.0,U21,2021-09-29,29d,30.1,13.6,10.621428571428575,11.700000000000045,20.300000000000047
2021-09-01,985.6,991.7,982.2,985.5,985.7,0.9,0.0009,168305.0,342075.0,U21,2021-09-29,28d,29.5,12.5,10.321428571428571,9.5,19.0
2021-09-02,984.5,999.4,982.9,996.5,995.5,9.8,0.0099,193469.0,349893.0,U21,2021-09-29,27d,25.8,11.0,10.878571428571425,16.5,22.3
2021-09-03,998.8,1002.7,994.2,998.8,998.8,3.3,0.0033,164430.0,347236.0,U21,2021-09-29,26d,26.9,10.6,10.535714285714278,8.5,25.699999999999953
2021-09-06,998.4,999.1,991.7,995.2,995.4,-3.4,-0.0034,119003.0,330503.0,U21,2021-09-29,23d,25.5,9.0,10.314285714285704,7.399999999999977,20.700000000000045
2021-09-07,995.0,1004.9,986.2,986.6,986.9,-8.5,-0.0085,201765.0,328818.0,U21,2021-09-29,22d,28.3,10.0,11.18571428571427,18.699999999999932,16.699999999999978
2021-09-08,985.0,990.7,981.6,990.4,990.5,3.6,0.0036,155951.0,329934.0,U21,2021-09-29,21d,24.3,9.0,11.414285714285702,9.100000000000023,14.699999999999978
2021-09-09,988.0,992.5,976.6,977.5,977.3,-13.2,-0.0133,201555.0,331643.0,U21,2021-09-29,20d,26.3,8.5,12.107142857142849,15.899999999999977,23.8
2021-09-10,982.0,987.5,973.4,984.1,983.9,6.6,0.0068,187351.0,321253.0,U21,2021-09-29,19d,26.5,8.9,11.792857142857136,14.100000000000023,17.399999999999977
2021-09-13,981.5,986.7,977.3,979.3,979.3,-4.6,-0.0047,183492.0,321971.0,U21,2021-09-29,16d,25.0,7.7,11.771428571428569,9.400000000000091,20.700000000000045
2021-09-14,983.5,985.0,972.7,973.3,973.3,-6.0,-0.0061,186764.0,320208.0,U21,2021-09-29,15d,22.7,6.8,11.93571428571428,12.299999999999955,20.999999999999954
2021-09-15,971.0,976.4,970.0,974.5,974.9,1.6,0.0016,132883.0,308477.0,U21,2021-09-29,14d,21.1,6.2,11.964285714285706,6.399999999999977,20.6
2021-09-16,977.2,979.6,974.0,976.0,976.2,1.3,0.0013,115342.0,299646.0,U21,2021-09-29,13d,17.6,5.0,11.464285714285714,5.600000000000023,16.6
2021-09-17,974.5,976.2,966.6,970.4,970.5,-5.7,-0.0058,182983.0,306322.0,U21,2021-09-29,12d,16.1,4.0,11.050000000000002,9.600000000000023,11.499999999999979
2021-09-20,961.0,964.9,956.6,956.8,957.3,-13.2,-0.0136,134015.0,297980.0,U21,2021-09-29,9d,19.6,4.3,10.807142857142853,8.299999999999955,12.800000000000047
2021-09-21,960.0,966.9,952.4,965.6,965.5,8.2,0.0086,181636.0,298255.0,U21,2021-09-29,8d,17.7,3.8,11.164285714285711,14.5,8.300000000000022
2021-09-22,964.1,969.9,960.5,966.8,966.4,0.9,0.0009,140234.0,291010.0,U21,2021-09-29,7d,16.3,2.8,10.657142857142853,9.399999999999977,8.099999999999955
2021-09-27,984.5,984.8,970.0,970.2,971.8,-8.5,-0.0087,218998.0,261749.0,U21,2021-09-29,2d,10.1,1.0,11.107142857142849,14.799999999999955,5.300000000000045
2021-09-28,971.0,978.0,967.1,968.6,968.8,-3.0,-0.0031,145249.0,107449.0,U21,2021-09-29,1d,8.5,0.6,11.357142857142849,10.899999999999977,2.1000000000000227
2021-09-29,963.1,976.0,963.1,970.2,970.27,1.47,0.0015,43935.0,30889.0,U21,2021-09-29,0ms,4.4,0.2,10.942857142857138,12.899999999999977,-0.39999999999995417
